schema_version,status,error,video_key,flicker_score,severity_band,route,confidence,worst_segment_start,worst_segment_end,illuminant_score,rolling_band_score,awb_score,horizontal_coherence,valid_fraction,processing_time_seconds,detector_version,completed_at
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0628/GX010093.MP4,0.3639044463634491,none,accept,0.004869127273559531,180.0,183.0,0.44744402849919007,0.3094529708169606,0.47206244976224515,0.6881883116309014,0.75,106.28777627192903,0.2.0,2026-08-07T23:54:10+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0625/GX010085.MP4,0.32885441184043884,none,accept,0.16064705848693844,120.0,123.0,0.3304933241146956,0.34465383552443213,0.28712037868480056,0.9643456728377148,0.75,154.5087662950391,0.2.0,2026-08-07T23:54:18+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0613/GX010115.MP4,0.5016896724700928,mild,review,0.39249034457736537,1860.0,1863.0,0.4429460437899748,0.4928012164096506,0.5482972022147492,0.6984565750861305,0.75,467.4440468819812,0.2.0,2026-08-07T23:54:27+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0634/GX010150.MP4,0.29013946652412415,none,accept,0.3327134821150038,0.3700333333333332,3.370033333333333,0.21879053297470177,0.21574016431624704,0.5121172642866508,0.7067117683142815,0.75,8.963206633925438,0.2.0,2026-08-07T23:54:27+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0625/GX010134.MP4,0.33030006289482117,none,accept,0.15422194268968367,60.0,63.0,0.3916735261141067,0.28831386320685876,0.41491479339843895,0.8805971342550977,0.75,153.94173802400474,0.2.0,2026-08-07T23:54:42+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0634/GX010152.MP4,0.16718317568302155,none,accept,0.8791858858532376,109.64586666666666,112.64586666666666,0.274909105469711,0.05750759152485821,0.40924933088467075,0.27409225006399346,0.75,31.975662598968484,0.2.0,2026-08-07T23:55:00+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0625/GX010135.MP4,0.3311641812324524,none,accept,0.15038141674465602,1100.0,1103.0,0.3585537153248407,0.2955016728742638,0.4129308547333312,0.8777198755542691,0.75,190.45793539797887,0.2.0,2026-08-07T23:55:22+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0628/GX010092.MP4,0.33618873357772827,none,accept,0.12805007298787432,1020.0,1023.0,0.37339065055115656,0.30916291736285345,0.3915751154818461,0.8200013004460956,0.75,208.3716988899978,0.2.0,2026-08-07T23:55:48+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0617/GX010116.MP4,0.43453115224838257,mild,review,0.30902734332614484,480.0,483.0,0.444034495476919,0.41632590566725813,0.47806346323882193,0.5750555747078393,0.75,471.93147062289063,0.2.0,2026-08-07T23:55:53+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0617/GX010119.MP4,0.3498721718788147,none,accept,0.06723479164971242,1560.0,1563.0,0.4497888417544186,0.26758349402157405,0.523856056655965,0.44505383365364687,0.75,469.13116496801376,0.2.0,2026-08-07T23:56:02+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0623/GX020090.MP4,0.3245544731616974,none,accept,0.1797578970591227,0.0,3.0,0.3757312866448732,0.2716057391161769,0.44175046500974524,0.8518316370059053,0.75,301.7346644150093,0.2.0,2026-08-07T23:56:04+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0618/GX010100.MP4,0.3380884528160095,none,accept,0.11960687637329098,2920.0,2923.0,0.4442323931833497,0.2722367535047312,0.46684526628032497,0.5075521347820713,0.75,472.45350175898056,0.2.0,2026-08-07T23:56:27+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0634/GX010151.MP4,0.2729641795158386,none,accept,0.4090480910407172,100.0,103.0,0.3611975998959925,0.20492493427032812,0.4145728027669292,0.6796476014639584,0.75,134.82320012699347,0.2.0,2026-08-07T23:56:42+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0619/GX010092.MP4,0.6135866045951843,extreme,reject,0.10482935375637494,300.0,303.0,0.46039379703105815,0.667223325799484,0.5354082111598311,0.9868713693858,0.75,475.0685209230287,0.2.0,2026-08-07T23:56:45+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0619/GX010093.MP4,0.6256781816482544,extreme,reject,0.15856969621446412,2760.0,2763.0,0.4819655939456728,0.7122636664886011,0.4580409102264463,0.985617014656679,0.75,479.8084467239678,0.2.0,2026-08-07T23:56:51+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0642/GX010086.MP4,0.27280089259147644,none,accept,0.40977381070454916,7.877533333333334,10.877533333333334,0.2940589943893927,0.2446436099608866,0.33750660959310175,0.48436153524673137,0.75,6.926718551083468,0.2.0,2026-08-07T23:56:59+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0628/GX010098.MP4,0.400073766708374,mild,review,0.1558834075927735,1200.0,1203.0,0.4230059016878276,0.3329062313075393,0.5655365025821082,0.5661470321100006,0.75,259.079193225014,0.2.0,2026-08-07T23:57:03+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0642/GX010087.MP4,0.1256914883852005,none,accept,1.0,2.3386666666666667,5.338666666666667,0.2346773384782432,0.07084617259545228,0.22469495371213383,0.7331624585826663,0.75,6.9579077389789745,0.2.0,2026-08-07T23:57:06+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0640/GX010091.MP4,0.4263830780982971,mild,review,0.27281368043687615,160.0,163.0,0.4055805146354475,0.3994348147372268,0.5047695508374259,0.8927850948412464,0.75,43.22879347705748,0.2.0,2026-08-07T23:57:10+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0632/GX020103.MP4,0.3927955627441406,mild,review,0.12353583441840282,540.0,543.0,0.36570410517248236,0.41416329331691537,0.3480760639258199,0.9473366687973402,0.75,204.39790406194516,0.2.0,2026-08-07T23:57:20+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0642/GX010088.MP4,0.20478887856006622,none,accept,0.7120494286219279,94.63086666666666,97.63086666666666,0.3596728088585337,0.051807063124050874,0.5405880399236863,0.13134528606099558,0.75,20.16513199498877,0.2.0,2026-08-07T23:57:24+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0632/GX020102.MP4,0.4007854759693146,mild,review,0.1590465598636204,660.0,663.0,0.38219485204636955,0.38318257006434475,0.45398928651832055,0.9477332308656776,0.75,229.79970113094896,0.2.0,2026-08-07T23:57:32+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0620/GX010128.MP4,0.4219946563243866,mild,review,0.2533095836639405,2100.0,2103.0,0.3868092156270448,0.384542642746576,0.5334440537164206,0.8735593579979756,0.75,478.7870727740228,0.2.0,2026-08-07T23:57:35+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0620/GX010130.MP4,0.3948689103126526,mild,review,0.13275071250067821,2960.0,2963.0,0.36907176833355315,0.34615905843271494,0.531833380244946,0.9213067487456769,0.75,474.04354093503207,0.2.0,2026-08-07T23:57:46+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0625/GX010133.MP4,0.3702409863471985,mild,review,0.023293272654215536,400.0,403.0,0.3198312593069834,0.32179059998034915,0.5163758513595834,0.9367266224614387,0.75,360.6906663919799,0.2.0,2026-08-07T23:58:04+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0642/GX020085.MP4,0.24213622510433197,none,accept,0.5460612217585246,100.0,103.0,0.36179261395527995,0.18439395369964426,0.3444035609594078,0.8449876641876338,0.75,52.22668945696205,0.2.0,2026-08-07T23:58:16+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0631/GX010071.MP4,0.3396376073360443,none,accept,0.11272174517313636,1220.0,1223.0,0.36957386531290665,0.2800993487617694,0.4824625460494745,0.9210523511872991,0.75,324.7991157020442,0.2.0,2026-08-07T23:58:19+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0642/GX010091.MP4,0.36765795946121216,mild,review,0.011813153160942965,328.19753333333335,331.19753333333335,0.4666550753708663,0.30359581721797424,0.4946206238304453,0.6874881159938235,0.75,59.28259898000397,0.2.0,2026-08-07T23:58:20+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX010125.MP4,0.3510975241661072,none,accept,0.06178878148396807,1.1708333333333334,4.170833333333333,0.44710880262334013,0.29635267618679934,0.4550295814303127,0.8651550190093408,0.75,7.020103225018829,0.2.0,2026-08-07T23:58:26+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0625/GX010132.MP4,0.42601197957992554,mild,review,0.271164353688558,1100.0,1103.0,0.3733925000639516,0.45144681732731834,0.38092924307790105,0.9466359532712234,0.75,384.6203645620262,0.2.0,2026-08-07T23:58:28+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX010127.MP4,0.0,none,accept,1.0,0.0,0.16683333333333333,0.0,0.0,0.0,1.0,0.7100520833333334,1.6854233789490536,0.2.0,2026-08-07T23:58:28+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX010132.MP4,0.17816096544265747,none,accept,0.8303957091437446,0.0,1.0677333333333334,0.0526904422218594,0.06884906760732902,0.5125601267089198,0.20133229851606305,0.75,2.915429900982417,0.2.0,2026-08-07T23:58:31+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX010128.MP4,0.1890532374382019,none,accept,0.7819856113857694,0.03636666666666688,3.036366666666667,0.22607035726985816,0.1788636206612907,0.200739363830722,0.7826697343414546,0.7377951388888889,7.582995697972365,0.2.0,2026-08-07T23:58:36+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0634/GX020153.MP4,0.3161228895187378,none,accept,0.21723160213894313,520.0,523.0,0.39678996873159195,0.2116317790736439,0.5555329416502118,0.5573552463806805,0.7493923611111111,195.8291481519118,0.2.0,2026-08-07T23:58:38+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX010134.MP4,0.1427111029624939,none,accept,0.9879506535000272,0.0,1.2345666666666666,0.1892328590480301,0.1009223607477439,0.23275313455807606,0.2445334688145302,0.75,2.83803412609268,0.2.0,2026-08-07T23:58:39+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0623/GX010089.MP4,0.3734222948551178,mild,review,0.037432421578301366,1160.0,1163.0,0.420328435608292,0.3454912959290039,0.4272804821478348,0.9049802943118898,0.75,482.5930526329903,0.2.0,2026-08-07T23:58:43+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX010135.MP4,0.12310220301151276,none,accept,1.0,5.375033333333333,8.375033333333333,0.23935497319093,0.015270913104057728,0.3569624628431713,0.12774479329668761,0.75,6.746629094006494,0.2.0,2026-08-07T23:58:45+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0623/GX010090.MP4,0.3801593780517578,mild,review,0.0673750135633681,1420.0,1423.0,0.41249083100459566,0.3684423923336556,0.39769098456730334,0.9198966170329917,0.75,482.71268344600685,0.2.0,2026-08-07T23:58:48+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0623/GX020089.MP4,0.5067905783653259,mild,review,0.36981965170966247,2040.0,2043.0,0.4245018963756492,0.4947546409628729,0.5709994642154868,0.922076280717369,0.75,480.09399367996957,0.2.0,2026-08-07T23:58:54+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0628/GX010096.MP4,0.3218916952610016,none,accept,0.1915924655066596,320.0,323.0,0.4030404291413051,0.27828120852943666,0.40281948539287293,0.8921210271111383,0.75,379.57221748807933,0.2.0,2026-08-07T23:58:55+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0634/GX030149.MP4,0.2742423117160797,none,accept,0.4033675034840902,600.0,603.0,0.32530203227367877,0.24084676909214706,0.3406468461496468,0.6975131031760039,0.75,189.68266580696218,0.2.0,2026-08-07T23:58:58+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0625/GX020086.MP4,0.4717465937137604,mild,review,0.47442930539449063,1000.0,1003.0,0.41351638409711633,0.4946142085572067,0.4355828719651683,0.947441381112691,0.75,403.38064444588963,0.2.0,2026-08-07T23:59:00+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0642/GX020090.MP4,0.4167819321155548,mild,review,0.230141920513577,560.0,563.0,0.42834342018355664,0.35417928473104576,0.5749241974083282,0.5537740044227729,0.75,98.3728661040077,0.2.0,2026-08-07T23:59:11+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0624/GX010091.MP4,0.5086275339126587,mild,review,0.3616554048326279,1140.0,1143.0,0.4038503734056335,0.5166841346378472,0.5295911822817456,0.975230735866945,0.75,483.5440697839949,0.2.0,2026-08-07T23:59:11+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0624/GX020091.MP4,0.4461331367492676,mild,review,0.36059171888563374,3000.0,3003.0,0.4378839117671919,0.47864310342477595,0.36490689053335645,0.9516914379081752,0.75,483.1622587760212,0.2.0,2026-08-07T23:59:13+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX020136.MP4,0.3717430531978607,mild,review,0.029969125323825455,40.0,43.0,0.34816128879925307,0.3224581519798225,0.5093165000610211,0.7777920863973589,0.75,25.761629253975116,0.2.0,2026-08-07T23:59:14+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0530/GX010113.MP4,0.39162224531173706,mild,review,0.11832109027438699,28.598233333333333,31.598233333333333,0.37908578487094974,0.405777933165842,0.3598320929314842,0.939427147652169,0.75,9.857913142070174,0.2.0,2026-08-07T23:59:21+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0624/GX030091.MP4,0.4977511763572693,mild,review,0.4099947717454697,640.0,643.0,0.46615740276986334,0.5048929232715598,0.4918202026495198,0.7256354862654071,0.75,483.6221254270058,0.2.0,2026-08-07T23:59:26+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0530/GX010115.MP4,0.3506603240966797,none,accept,0.0637318929036458,0.0,3.0,0.3249952414800413,0.3327895648948855,0.40739027177767656,0.9340170718012405,0.75,23.32699184701778,0.2.0,2026-08-07T23:59:37+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0643/GX020072.MP4,0.31619513034820557,none,accept,0.216910531785753,300.0,303.0,0.33608212589958575,0.27810197127462566,0.40728257410040003,0.9359133839915605,0.75,98.61496154195629,0.2.0,2026-08-07T23:59:55+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0625/GX010086.MP4,0.4774967432022095,mild,review,0.4999855253431533,20.0,23.0,0.42277424612112113,0.4203939507025036,0.647852948616931,0.7045542857990705,0.75,485.2772207169328,0.2.0,2026-08-07T23:59:59+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0534/GX010124.MP4,0.38608771562576294,mild,review,0.09372318055894645,133.76996666666668,136.76996666666668,0.35245206376291116,0.35493591933333596,0.4805366551068964,0.8769590391350409,0.75,26.379273480037227,0.2.0,2026-08-08T00:00:03+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0631/GX010070.MP4,0.34549620747566223,none,accept,0.08668352233039005,1540.0,1543.0,0.3822595767633601,0.36970528469715075,0.26784728366766575,0.8949998227036433,0.75,456.5477576639969,0.2.0,2026-08-08T00:00:29+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0642/GX010089.MP4,0.38124221563339233,mild,review,0.07218762503729931,940.0,943.0,0.32225351646828604,0.3875459064346276,0.3884481092338004,0.6340727799596597,0.75,212.17186144692823,0.2.0,2026-08-08T00:00:38+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX020133.MP4,0.336335688829422,none,accept,0.1273969385359022,220.0,223.0,0.46269627217740567,0.26096613463488455,0.48175232416845837,0.40216553269321703,0.75,126.96467922406737,0.2.0,2026-08-08T00:00:52+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0537/recording2_1.mp4,0.15410828590393066,none,accept,0.9372965070936415,0.0,3.0,0.2597206453848308,0.07751378508556685,0.31100902781994316,0.4555909327400611,0.75,7.168021355057135,0.2.0,2026-08-08T00:01:00+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0536/recording1_1.mp4,0.18976253271102905,none,accept,0.778833187950982,120.0,123.0,0.197816407751279,0.08829479628443276,0.45035711440314624,0.33646221456776626,0.75,56.43378438800573,0.2.0,2026-08-08T00:01:00+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0632/GX010102.MP4,0.4938655495643616,mild,review,0.42726422415839294,240.0,243.0,0.41938960465807723,0.5362010270956697,0.4135836794397249,0.9799018289211322,0.75,485.8032702350756,0.2.0,2026-08-08T00:01:01+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0640/GX020088.MP4,0.5673182606697083,mild,review,0.10080773035685209,480.0,483.0,0.5025629668542149,0.6442316289234816,0.3932455147891593,0.9750064749642607,0.75,263.6977836909937,0.2.0,2026-08-08T00:01:06+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0632/GX010103.MP4,0.4436532258987427,mild,review,0.34956989288330087,420.0,423.0,0.4025286915969705,0.4255806948529514,0.5070916496695588,0.977320371263728,0.75,488.167060736916,0.2.0,2026-08-08T00:01:10+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0534/GX010125.MP4,0.4292551875114441,mild,review,0.2855786111619738,220.0,223.0,0.3981111087114578,0.39111140414185913,0.5408866708215977,0.9440626392664133,0.75,82.79406896594446,0.2.0,2026-08-08T00:01:18+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0640/GX010090.MP4,0.4051881730556488,mild,review,0.17861410246955028,1820.0,1823.0,0.35743540244992583,0.4481630797244996,0.31255453704794733,0.9590877070722251,0.75,318.23082238296047,0.2.0,2026-08-08T00:01:23+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0536/recording2_1.mp4,0.19477957487106323,none,accept,0.7565352227952745,60.0,63.0,0.33908416112085965,0.11401698494521795,0.34704044711457926,0.3741746948538783,0.75,55.80179070204031,0.2.0,2026-08-08T00:01:25+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0530/GX010109.MP4,0.43046385049819946,mild,review,0.2909504466586644,800.0,803.0,0.36451482593533724,0.4736907039051425,0.3444536009437664,0.9404179615361147,0.75,163.54795644094702,0.2.0,2026-08-08T00:01:38+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0643/GX010073.MP4,0.35214775800704956,none,accept,0.057121075524224144,320.0,323.0,0.3820566764460616,0.3094161197665422,0.4512864185986473,0.9172229622307847,0.75,222.25422484695446,0.2.0,2026-08-08T00:01:46+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0530/GX010110.MP4,0.48770853877067566,mild,review,0.45462871657477477,340.0,343.0,0.46701889359514254,0.5307780278892322,0.38400377875503927,0.9138122069000864,0.75,173.66274519090075,0.2.0,2026-08-08T00:01:49+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0634/GX010149.MP4,0.44546812772750854,mild,review,0.3576361232333714,1300.0,1303.0,0.26356476483608665,0.4928078899335255,0.3951461206741371,0.8813259252873443,0.75,474.75519769010134,0.2.0,2026-08-08T00:02:05+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0534/GX010126.MP4,0.472958505153656,mild,review,0.47981557846069345,460.0,463.0,0.3939884123582993,0.44004510704030486,0.5901214194150656,0.9550376549680922,0.75,126.67324882291723,0.2.0,2026-08-08T00:02:06+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX010126.MP4,0.3151915967464447,none,accept,0.2213706811269124,1400.0,1403.0,0.42416298591154067,0.23721928232061965,0.47433100804686923,0.3763926289071325,0.75,234.5435928819934,0.2.0,2026-08-08T00:02:15+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0634/GX010153.MP4,0.288442462682724,none,accept,0.34025572141011556,780.0,783.0,0.34015698235014835,0.25815594180400586,0.3465016379715277,0.7725258417873438,0.75,467.0416633099085,0.2.0,2026-08-08T00:02:29+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0530/GX010111.MP4,0.41764771938323975,mild,review,0.23398986392551005,720.0,723.0,0.38346146266297376,0.43522287085750155,0.3856268568809067,0.9428444204333105,0.75,219.28193285991438,0.2.0,2026-08-08T00:02:37+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0645/GX010137.MP4,0.44251537322998047,mild,review,0.34451276991102436,1380.0,1383.0,0.375448725226421,0.4315508778987985,0.49784973741047706,0.9285643467288872,0.75,237.88086413394194,0.2.0,2026-08-08T00:02:42+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0542/GX010114.MP4,0.3138517141342163,none,accept,0.2273257149590386,0.0,3.0,0.416062745250518,0.25086062378944834,0.4367441254166695,0.5689022640559527,0.75,6.415121867088601,0.2.0,2026-08-08T00:02:48+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0538/GX020099.MP4,0.34168195724487305,none,accept,0.10363574557834199,576.6457333333333,579.6457333333333,0.43246714208094256,0.26348021739296135,0.5086924542076566,0.6404368271857978,0.75,97.69690978096332,0.2.0,2026-08-08T00:02:53+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0542/GX010085.MP4,0.5372530817985535,mild,review,0.23443074756198448,40.0,43.0,0.38449472921031885,0.5792751059682744,0.489099057204104,1.0,0.75,48.401278065983206,0.2.0,2026-08-08T00:02:55+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0634/GX020149.MP4,0.49543216824531555,mild,review,0.4203014744652641,920.0,923.0,0.3269144369256532,0.4959689875901349,0.5614434775577692,0.9075937944850966,0.75,513.1982042470481,0.2.0,2026-08-08T00:03:33+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0640/GX010089.MP4,0.3159577250480652,none,accept,0.2179656664530436,2720.0,2723.0,0.30966151265308345,0.2406831070270959,0.5141902412362489,0.8291822484798805,0.75,452.61100317304954,0.2.0,2026-08-08T00:03:35+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0640/GX010088.MP4,0.4299403429031372,mild,review,0.28862374623616543,420.0,423.0,0.38072278719961167,0.39655582533632394,0.5364271106879771,0.9636298601384188,0.75,480.169666467933,0.2.0,2026-08-08T00:03:53+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010069.MP4,0.16905929148197174,none,accept,0.870847593413459,17.6206,20.6206,0.018014373610312256,0.07602506971519485,0.47136625461809895,0.38251282642932055,0.75,6.594988875905983,0.2.0,2026-08-08T00:04:00+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0538/GX010100.MP4,0.255804181098938,none,accept,0.48531475067138674,480.0,483.0,0.36296709349948975,0.19442175189138422,0.3725333663249505,0.7242558102169624,0.75,189.48146443197038,0.2.0,2026-08-08T00:04:18+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0539/GX010110.MP4,0.2985179126262665,none,accept,0.2954759438832601,1240.0,1243.0,0.37365297189783014,0.3287737278547582,0.1897987347555329,0.9519958823032355,0.75,200.6996588979382,0.2.0,2026-08-08T00:04:39+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0542/GX010083.MP4,0.29333141446113586,none,accept,0.31852704683939614,900.0,903.0,0.30070465018200676,0.27393309535026494,0.3408177537748878,0.43795912364297584,0.75,163.44552601198666,0.2.0,2026-08-08T00:04:41+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010073.MP4,0.0,none,accept,1.0,0.0,0.16683333333333333,0.0,0.0,0.0,1.0,0.75,1.150272359023802,0.2.0,2026-08-08T00:04:43+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/C0642/GX010085.MP4,0.44367271661758423,mild,review,0.3496565183003744,160.0,163.0,0.3829689855019185,0.4008776687621031,0.5792213448239736,0.8517485102812813,0.75,477.6471839270089,0.2.0,2026-08-08T00:04:44+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010075.MP4,0.0,none,accept,1.0,0.0,0.16683333333333333,0.0,0.0,0.0,1.0,0.75,1.5129531821003184,0.2.0,2026-08-08T00:04:45+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010076.MP4,0.0,none,accept,1.0,0.0,0.16683333333333333,0.0,0.0,0.0,1.0,0.75,1.0237063890090212,0.2.0,2026-08-08T00:04:47+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010077.MP4,0.0,none,accept,1.0,0.0,0.16683333333333333,0.0,0.0,0.0,1.0,0.75,0.9410672039957717,0.2.0,2026-08-08T00:04:48+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010074.MP4,0.144942507147789,none,accept,0.9780333015653823,6.776433333333333,9.776433333333333,0.3216614013396214,0.0,0.4511054900809202,0.0,0.75,6.88126606005244,0.2.0,2026-08-08T00:04:50+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010078.MP4,0.042801450937986374,none,accept,1.0,0.0,1.0677333333333334,0.07866068079073019,0.0,0.13974153645851148,0.0,0.75,2.0532373830210418,0.2.0,2026-08-08T00:04:51+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010079.MP4,0.0,none,accept,1.0,0.0,0.16683333333333333,0.0,0.0,0.0,1.0,0.75,1.6730467448942363,0.2.0,2026-08-08T00:04:52+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010080.MP4,0.0,none,accept,1.0,0.0,0.16683333333333333,0.0,0.0,0.0,1.0,0.75,1.5905706209596246,0.2.0,2026-08-08T00:04:53+00:00
1.2,ok,,raw/Kalpana_Furnitures_Chennai/2026-07-25/WRK-0546/GX010081.MP4,4.81598226542701e-06,none,accept,1.0,0.0,1.2679333333333334,0.0,0.0,1.9263928700667907e-05,1.0,0.75,2.7555664849933237,0.2.0,2026-08-08T00:04:55+00:00
